Id,Geography,MedianIncome
0500000US55127,"Walworth County, Wisconsin",58401
0500000US55129,"Washburn County, Wisconsin",46592
0500000US55131,"Washington County, Wisconsin",73021
0500000US55133,"Waukesha County, Wisconsin",81140
0500000US55135,"Waupaca County, Wisconsin",54071
0500000US55137,"Waushara County, Wisconsin",48412
0500000US55139,"Winnebago County, Wisconsin",55128
0500000US55141,"Wood County, Wisconsin",51603
0500000US56001,"Albany County, Wyoming",45816
0500000US56003,"Big Horn County, Wyoming",51716
0500000US56005,"Campbell County, Wyoming",80178
0500000US56007,"Carbon County, Wyoming",57644
0500000US56009,"Converse County, Wyoming",62776
0500000US56011,"Crook County, Wyoming",66944
0500000US56013,"Fremont County, Wyoming",55013
0500000US56015,"Goshen County, Wyoming",48422
0500000US56017,"Hot Springs County, Wyoming",48403
0500000US56019,"Johnson County, Wyoming",52415
0500000US56021,"Laramie County, Wyoming",62879
0500000US56023,"Lincoln County, Wyoming",63756
0500000US56025,"Natrona County, Wyoming",59400
0500000US56027,"Niobrara County, Wyoming",36793
0500000US56029,"Park County, Wyoming",60828
0500000US56031,"Platte County, Wyoming",47380
0500000US56033,"Sheridan County, Wyoming",56455
0500000US56035,"Sublette County, Wyoming",84911
0500000US56037,"Sweetwater County, Wyoming",71083
0500000US56039,"Teton County, Wyoming",80049
0500000US56041,"Uinta County, Wyoming",54672
0500000US56043,"Washakie County, Wyoming",51362
0500000US56045,"Weston County, Wyoming",59605
